States,Years,Quarter,Transaction_Amount,Districts,Transaction_Count
telangana,2021,3,7211167470.111839,wanaparthy district,2940519
telangana,2021,3,8826445969.78196,vikarabad district,4239647
telangana,2021,3,13500491629.987583,jagtial district,5294868
telangana,2021,3,14856731507.023874,yadadri bhuvanagiri district,6990011
telangana,2021,3,7874530429.994419,medak district,3824263
telangana,2021,3,13292231448.187187,mahbubnagar district,6305580
telangana,2021,3,7101185779.855804,jaya shankar bhalupally district,3033601
telangana,2021,3,41422180516.83781,warangal urban district,20050897
telangana,2021,3,147772047919.14047,rangareddy district,87884143
telangana,2021,3,479343321365.37256,hyderabad district,262028284
telangana,2021,3,16323643910.434517,suryapet district,7084587
telangana,2021,3,7342093816.797329,jogulamba gadwal district,2868741
telangana,2021,3,9913123880.1505,kamareddy district,4500228
telangana,2021,3,4101683407.368558,mulugu district,1650210
telangana,2021,3,130838255095.6952,medchal malkajgiri district,79514766
telangana,2021,3,23540118368.011086,karimnagar district,10704240
telangana,2021,3,15494076002.531456,mancherial district,7689749
telangana,2021,3,17131036339.073977,siddipet district,7797337
telangana,2021,3,25395360624.334126,khammam district,10938504
telangana,2021,4,5838076193.554827,narayanpet district,2282965
telangana,2021,4,33883155723.957207,nalgonda district,14645444
telangana,2021,4,11362332498.24181,jangaon district,5473214
telangana,2021,4,22567782620.241013,bhadradri kothagudem district,10121890
telangana,2021,4,11031577612.931116,warangal rural district,5340764
telangana,2021,4,4842428620.143704,kumuram bheem asifabad district,2622817
telangana,2021,4,31740368651.3557,nizamabad district,12113902
telangana,2021,4,7165446341.19846,adilabad district,3432958
telangana,2021,4,9967799307.03175,rajanna sircilla district,4250102
telangana,2021,4,16125729170.09507,nagarkurnool district,6870712
telangana,2021,4,18789687776.656185,peddapalle district,9303742
telangana,2021,4,10108069725.924149,nirmal district,3762262
telangana,2021,4,10537179557.287468,mahabubabad district,5140128
telangana,2021,4,43773604056.366425,sangareddy district,23598968
telangana,2021,4,8637954228.043968,wanaparthy district,3681940
telangana,2021,4,11135599548.666336,vikarabad district,5428281
telangana,2021,4,17110347754.193672,jagtial district,6608911
telangana,2021,4,18491066294.295353,yadadri bhuvanagiri district,8618815
telangana,2021,4,10748306259.237926,medak district,4942024
telangana,2021,4,16922744330.353779,mahbubnagar district,7948433
telangana,2021,4,7906894768.336119,jaya shankar bhalupally district,3598414
telangana,2021,4,50725020756.70878,warangal urban district,24530882
telangana,2021,4,188838966046.13513,rangareddy district,111354739
telangana,2021,4,582079170534.0186,hyderabad district,325636475
telangana,2021,4,20490140341.438477,suryapet district,8746371
telangana,2021,4,8363108584.318649,jogulamba gadwal district,3475042
telangana,2021,4,14019170118.57151,kamareddy district,5852557
telangana,2021,4,4656636196.093929,mulugu district,2002635
telangana,2021,4,164568262330.06238,medchal malkajgiri district,98780634
telangana,2021,4,29149229156.48455,karimnagar district,13040240
telangana,2021,4,18941077302.156723,mancherial district,9454805
telangana,2021,4,21996052788.69565,siddipet district,9904471
telangana,2021,4,31245204308.11756,khammam district,13424236
telangana,2022,1,7151473315.411451,narayanpet district,2758911
telangana,2022,1,39284842780.64408,nalgonda district,17014104
telangana,2022,1,13092572660.901518,jangaon district,6272901
telangana,2022,1,25370868701.813797,bhadradri kothagudem district,11205856
telangana,2022,1,13344851727.844463,warangal rural district,6150545
telangana,2022,1,5793481590.487396,kumuram bheem asifabad district,2974932
telangana,2022,1,33996713436.015533,nizamabad district,13749642
telangana,2022,1,8595611704.767036,adilabad district,4070616
telangana,2022,1,11337042428.250381,rajanna sircilla district,4899037
telangana,2022,1,19698635871.63956,nagarkurnool district,8134709
telangana,2022,1,20671229116.26508,peddapalle district,10330840
telangana,2022,1,12055501321.77517,nirmal district,4497647
telangana,2022,1,12694323911.33902,mahabubabad district,5919451
telangana,2022,1,50754041229.75235,sangareddy district,27250369
telangana,2022,1,10471886396.519531,wanaparthy district,4303823
telangana,2022,1,13753017142.475313,vikarabad district,6463353
telangana,2022,1,19792335843.191154,jagtial district,7599529
telangana,2022,1,21558326704.74961,yadadri bhuvanagiri district,9901695
telangana,2022,1,11841334266.667011,medak district,5651890
telangana,2022,1,19752565211.193634,mahbubnagar district,9243634
telangana,2022,1,9295064923.502977,jaya shankar bhalupally district,4079946
telangana,2022,1,56954288260.23642,warangal urban district,27504554
telangana,2022,1,216609881380.40106,rangareddy district,127675017
telangana,2022,1,661512502141.0775,hyderabad district,372711414
telangana,2022,1,23321415932.686844,suryapet district,10201103
telangana,2022,1,10094399207.825716,jogulamba gadwal district,3961470
telangana,2022,1,15293088688.466099,kamareddy district,6663659
telangana,2022,1,6575024639.126174,mulugu district,2589325
telangana,2022,1,185168270983.38605,medchal malkajgiri district,110893187
telangana,2022,1,32332888869.97381,karimnagar district,14698433
telangana,2022,1,21171437142.030125,mancherial district,10350779
telangana,2022,1,25404779557.018036,siddipet district,11464769
telangana,2022,1,35894472741.54594,khammam district,15266245
telangana,2022,2,7716014147.238309,narayanpet district,3197626
telangana,2022,2,44558915742.72007,nalgonda district,19977314
telangana,2022,2,14919993685.003801,jangaon district,7231360
telangana,2022,2,28087468534.111588,bhadradri kothagudem district,12778081
telangana,2022,2,14387372670.720768,warangal rural district,6842881
telangana,2022,2,6154185695.946731,kumuram bheem asifabad district,3332600
telangana,2022,2,40970987322.05723,nizamabad district,16389018
telangana,2022,2,9736796196.875732,adilabad district,4656805
telangana,2022,2,12736454285.691818,rajanna sircilla district,5764243
telangana,2022,2,20244396068.008736,nagarkurnool district,9122281
telangana,2022,2,23425044524.59683,peddapalle district,11850597
telangana,2022,2,13791958003.894201,nirmal district,5225334
telangana,2022,2,13720828408.506,mahabubabad district,6638916
telangana,2022,2,59585382581.45032,sangareddy district,32680472
telangana,2022,2,11044991789.462624,wanaparthy district,4966803
telangana,2022,2,14492482417.54656,vikarabad district,7440634
telangana,2022,2,22246967385.14348,jagtial district,8877101
telangana,2022,2,24184571828.814075,yadadri bhuvanagiri district,11567957
telangana,2022,2,13698209529.95254,medak district,6738825
telangana,2022,2,21963911808.55831,mahbubnagar district,10705223
telangana,2022,2,9634073658.27747,jaya shankar bhalupally district,4528732
telangana,2022,2,66551476649.13394,warangal urban district,32791256
telangana,2022,2,267052522620.51453,rangareddy district,161888380
telangana,2022,2,775908693266.7236,hyderabad district,446470234
telangana,2022,2,27017582889.584785,suryapet district,11843388
telangana,2022,2,11410519590.194616,jogulamba gadwal district,4701957
telangana,2022,2,17239444873.959072,kamareddy district,7702879
telangana,2022,2,6165943180.178967,mulugu district,2656701
telangana,2022,2,221257316347.7198,medchal malkajgiri district,134114768
telangana,2022,2,38465054891.36155,karimnagar district,17621343
telangana,2022,2,23483426061.331635,mancherial district,11792212
telangana,2022,2,29087166428.464252,siddipet district,13598517
telangana,2022,2,40474391433.33105,khammam district,17688119
telangana,2022,3,7372511545.846636,narayanpet district,3149412
telangana,2022,3,40798032880.70633,nalgonda district,19442094
telangana,2022,3,13279380724.599072,jangaon district,6580615
telangana,2022,3,25289893377.7632,bhadradri kothagudem district,12264577
telangana,2022,3,12580724724.480564,warangal rural district,6206207
telangana,2022,3,5642724850.521915,kumuram bheem asifabad district,3217193
telangana,2022,3,35480941123.20821,nizamabad district,15374558
telangana,2022,3,8917128425.600996,adilabad district,4697252
telangana,2022,3,11900795823.20659,rajanna sircilla district,5407265
telangana,2022,3,18637778860.078545,nagarkurnool district,8782718
telangana,2022,3,20799401370.88663,peddapalle district,10936393
telangana,2022,3,12158789732.897774,nirmal district,5045789
telangana,2022,3,11797675474.514078,mahabubabad district,6113296
telangana,2022,3,57832647223.37014,sangareddy district,33187414
telangana,2022,3,10130094511.37881,wanaparthy district,4675529
telangana,2022,3,14232056919.530758,vikarabad district,7799069
telangana,2022,3,19843349567.164665,jagtial district,8168113
telangana,2022,3,22042571396.236126,yadadri bhuvanagiri district,10857894
telangana,2022,3,12214538646.775864,medak district,6256711
telangana,2022,3,20954874892.610764,mahbubnagar district,10611492
telangana,2022,3,8896891604.929647,jaya shankar bhalupally district,4204613
telangana,2022,3,55794322100.977,warangal urban district,27244856
telangana,2022,3,272598081405.12262,rangareddy district,169029273
telangana,2022,3,1586047443981.7905,hyderabad district,1018658174
telangana,2022,3,23876546283.024384,suryapet district,11413191
telangana,2022,3,11052081759.676401,jogulamba gadwal district,4706947
telangana,2022,3,14964327071.013714,kamareddy district,7186922
telangana,2022,3,5260858335.473125,mulugu district,2441037
telangana,2022,3,223442008167.9499,medchal malkajgiri district,136384039
telangana,2022,3,36478353448.996735,karimnagar district,17095584
telangana,2022,3,21649183001.676773,mancherial district,11116187
telangana,2022,3,27570105119.137547,siddipet district,12900290
telangana,2022,3,36789751400.92127,khammam district,17010697
telangana,2022,4,7851529733.329012,narayanpet district,3435861
telangana,2022,4,45517531285.29773,nalgonda district,21928009
telangana,2022,4,14733962763.584286,jangaon district,7324178
telangana,2022,4,27531378066.985123,bhadradri kothagudem district,13693915
telangana,2022,4,13558497093.454197,warangal rural district,6929973
telangana,2022,4,5943432516.9949465,kumuram bheem asifabad district,3591695
telangana,2022,4,42744693427.90993,nizamabad district,18308473
telangana,2022,4,9396320638.908257,adilabad district,5167448
telangana,2022,4,13388173024.17493,rajanna sircilla district,6122873
telangana,2022,4,19890947819.874546,nagarkurnool district,9648058
telangana,2022,4,23139872487.127018,peddapalle district,12177318
telangana,2022,4,13462685072.366062,nirmal district,5783251
telangana,2022,4,12887238837.13226,mahabubabad district,6768739
telangana,2022,4,64649951913.2422,sangareddy district,38000808
telangana,2022,4,11544288246.522821,wanaparthy district,5371569
telangana,2022,4,16602279473.938221,vikarabad district,9405139
telangana,2022,4,22521347753.106037,jagtial district,9304649
telangana,2022,4,25002594202.22237,yadadri bhuvanagiri district,12310890
telangana,2022,4,14553997200.924385,medak district,7373744
telangana,2022,4,23376388640.594707,mahbubnagar district,12087718
telangana,2022,4,9308144371.995441,jaya shankar bhalupally district,4699909
telangana,2022,4,57991182917.37883,warangal urban district,29269688
telangana,2022,4,295773661437.69385,rangareddy district,191136402
telangana,2022,4,1753799022390.8735,hyderabad district,1133829812
telangana,2022,4,27190932825.31949,suryapet district,12755991
telangana,2022,4,11177285266.569225,jogulamba gadwal district,5163965
telangana,2022,4,18381989175.094254,kamareddy district,8479586
telangana,2022,4,5528206381.608963,mulugu district,2756762
telangana,2022,4,237726926269.25775,medchal malkajgiri district,151514969
telangana,2022,4,39357490540.69413,karimnagar district,19056918
telangana,2022,4,23710042437.245804,mancherial district,12469076
telangana,2022,4,30384216197.138824,siddipet district,14715170
telangana,2022,4,39626352507.58298,khammam district,18924276
telangana,2023,1,12594283377.0,narayanpet district,5860176
telangana,2023,1,71134878439.0,nalgonda district,36293901
telangana,2023,1,23145397276.0,jangaon district,12351227
telangana,2023,1,43557678197.0,bhadradri kothagudem district,22418842
telangana,2023,1,22834798897.0,warangal rural district,12016227
telangana,2023,1,10044534284.0,kumuram bheem asifabad district,5909863
telangana,2023,1,63849185228.0,nizamabad district,29666757
telangana,2023,1,15398896200.0,adilabad district,8551063
telangana,2023,1,21218010068.0,rajanna sircilla district,10183528
telangana,2023,1,33921691728.0,nagarkurnool district,16468215
telangana,2023,1,35406206858.0,peddapalle district,19710259
telangana,2023,1,22071363346.0,nirmal district,9787939
telangana,2023,1,22017320496.0,mahabubabad district,11587757
telangana,2023,1,104869739922.0,sangareddy district,64762361
telangana,2023,1,17989989453.0,wanaparthy district,8804989
telangana,2023,1,24552396986.0,vikarabad district,13708676
telangana,2023,1,35845164854.0,jagtial district,15662651
telangana,2023,1,39018954621.0,yadadri bhuvanagiri district,20689510
telangana,2023,1,21898099820.0,medak district,12213260
telangana,2023,1,36515013116.0,mahbubnagar district,20251207
telangana,2023,1,15652293575.0,jaya shankar bhalupally district,7882159
telangana,2023,1,87860641183.0,warangal urban district,47328651
telangana,2023,1,487359310308.0,rangareddy district,329344012
telangana,2023,1,415188829698.0,hyderabad district,286887382
telangana,2023,1,41818830882.0,suryapet district,21355436
telangana,2023,1,18345295705.0,jogulamba gadwal district,8673538
telangana,2023,1,27636092025.0,kamareddy district,14043426
telangana,2023,1,10133379673.0,mulugu district,4771054
telangana,2023,1,382423152200.0,medchal malkajgiri district,256028955
telangana,2023,1,60096322074.0,karimnagar district,30992192
telangana,2023,1,36907254929.0,mancherial district,20046172
telangana,2023,1,48406373565.0,siddipet district,24660934
telangana,2023,1,62870355301.0,khammam district,31419139
telangana,2023,2,14616919263.0,narayanpet district,6909971
telangana,2023,2,82903124781.0,nalgonda district,41962395
telangana,2023,2,26609770148.0,jangaon district,14146351
telangana,2023,2,47972823799.0,bhadradri kothagudem district,25871023
telangana,2023,2,24985013737.0,warangal rural district,13385181
telangana,2023,2,10837144939.0,kumuram bheem asifabad district,6747324
telangana,2023,2,75596623775.0,nizamabad district,34994548
telangana,2023,2,17662880437.0,adilabad district,9925498
telangana,2023,2,23728163098.0,rajanna sircilla district,11891159
telangana,2023,2,37948055779.0,nagarkurnool district,18857244
telangana,2023,2,38978138316.0,peddapalle district,22555741
telangana,2023,2,25381861539.0,nirmal district,11368138
telangana,2023,2,24114183880.0,mahabubabad district,13158453
telangana,2023,2,121290909918.0,sangareddy district,75850320
telangana,2023,2,20018297096.0,wanaparthy district,10142299
telangana,2023,2,27883452832.0,vikarabad district,16157969
telangana,2023,2,40893708527.0,jagtial district,18288029
telangana,2023,2,45257907308.0,yadadri bhuvanagiri district,24175923
telangana,2023,2,25974323819.0,medak district,14637759
telangana,2023,2,41417881674.0,mahbubnagar district,23297956
telangana,2023,2,16438739776.0,jaya shankar bhalupally district,8720801
telangana,2023,2,97631245668.0,warangal urban district,53361513
telangana,2023,2,561147925919.0,rangareddy district,384456496
telangana,2023,2,467328236325.0,hyderabad district,328016262
telangana,2023,2,49246226924.0,suryapet district,24674139
telangana,2023,2,21014963335.0,jogulamba gadwal district,10142849
telangana,2023,2,32848062463.0,kamareddy district,16638930
telangana,2023,2,10702236197.0,mulugu district,5285601
telangana,2023,2,434043629718.0,medchal malkajgiri district,296231089
telangana,2023,2,67773079796.0,karimnagar district,35552008
telangana,2023,2,39856360752.0,mancherial district,22723969
telangana,2023,2,54855659978.0,siddipet district,28696623
telangana,2023,2,71192383492.0,khammam district,36607410
telangana,2023,3,14828719991.0,narayanpet district,7703822
telangana,2023,3,83538473626.0,nalgonda district,46150123
telangana,2023,3,26570211115.0,jangaon district,14999210
telangana,2023,3,50276318228.0,bhadradri kothagudem district,29094213
telangana,2023,3,24934651412.0,warangal rural district,14114843
telangana,2023,3,11364405185.0,kumuram bheem asifabad district,7668822
telangana,2023,3,74042361319.0,nizamabad district,37772113
telangana,2023,3,17957207912.0,adilabad district,11223859
telangana,2023,3,24853551821.0,rajanna sircilla district,12792742
telangana,2023,3,38220652985.0,nagarkurnool district,20682884
telangana,2023,3,41406372662.0,peddapalle district,24425865
telangana,2023,3,25812185559.0,nirmal district,12575625
telangana,2023,3,24121112375.0,mahabubabad district,14152370
telangana,2023,3,129280748237.0,sangareddy district,86831652
telangana,2023,3,20163964006.0,wanaparthy district,10889643
telangana,2023,3,28077471507.0,vikarabad district,17488999
telangana,2023,3,42081154014.0,jagtial district,19623996
telangana,2023,3,46297002246.0,yadadri bhuvanagiri district,26071562
telangana,2023,3,25594825694.0,medak district,15389129
telangana,2023,3,43270672047.0,mahbubnagar district,26016185
telangana,2023,3,17824562824.0,jaya shankar bhalupally district,9554915
telangana,2023,3,102993525406.0,warangal urban district,58807111
telangana,2023,3,615864362548.0,rangareddy district,439381886
telangana,2023,3,505153023373.0,hyderabad district,371834420
telangana,2023,3,49132910855.0,suryapet district,27124712
telangana,2023,3,22100753338.0,jogulamba gadwal district,11749521
telangana,2023,3,31268361694.0,kamareddy district,17517673
telangana,2023,3,10708908815.0,mulugu district,5736746
telangana,2023,3,477958010169.0,medchal malkajgiri district,341559058
telangana,2023,3,71587338439.0,karimnagar district,39168527
telangana,2023,3,43472522006.0,mancherial district,25376026
telangana,2023,3,57176670840.0,siddipet district,31010716
telangana,2023,3,72269888825.0,khammam district,40556956
tripura,2018,1,4349605.99414449,unakoti district,5068
tripura,2018,1,7242490.357963288,khowai district,8838
tripura,2018,1,13224752.635975957,sepahijala district,14107
tripura,2018,1,10869174.626601541,north tripura district,9915
tripura,2018,1,8812172.047209244,dhalai district,9195
tripura,2018,1,13785118.334229637,south tripura district,18338
tripura,2018,1,11277259.25510255,gomati district,12229
tripura,2018,1,68418341.27939591,west tripura district,70467
tripura,2018,2,6923396.262354778,unakoti district,9198
tripura,2018,2,12338889.10193297,khowai district,11440
tripura,2018,2,23613654.490828905,sepahijala district,18815
tripura,2018,2,16015790.907680929,north tripura district,13859
tripura,2018,2,15283111.134383248,dhalai district,14563
tripura,2018,2,18977158.301921178,south tripura district,22366
tripura,2018,2,15955619.883351957,gomati district,16000
tripura,2018,2,127784098.633682,west tripura district,108318
tripura,2018,3,19643274.575087894,unakoti district,29360
tripura,2018,3,21548759.427429266,khowai district,14941
tripura,2018,3,39779005.11547229,sepahijala district,33646
tripura,2018,3,30157424.752639703,north tripura district,25747
tripura,2018,3,31331691.36689817,dhalai district,22350
tripura,2018,3,45613113.08085984,south tripura district,49250
tripura,2018,3,36259157.953162886,gomati district,34380
tripura,2018,3,229530961.76904225,west tripura district,168029
tripura,2018,4,18120450.88253949,unakoti district,22714
tripura,2018,4,33718919.53354463,khowai district,26880
tripura,2018,4,62851730.0512325,sepahijala district,53688
tripura,2018,4,44032488.77566351,north tripura district,34385
tripura,2018,4,46429185.35186546,dhalai district,28775
tripura,2018,4,66095950.12312652,south tripura district,49820
tripura,2018,4,48523976.18040443,gomati district,38970
tripura,2018,4,305112898.56606925,west tripura district,192827
tripura,2019,1,28789584.83707358,unakoti district,24562
tripura,2019,1,41097809.268162064,khowai district,36291
tripura,2019,1,79750942.69844744,sepahijala district,65545
tripura,2019,1,53359801.416677624,north tripura district,35513
tripura,2019,1,57107027.86254052,dhalai district,33295
tripura,2019,1,78239589.10235174,south tripura district,64445
tripura,2019,1,62247963.56023826,gomati district,51994
tripura,2019,1,356302222.87033004,west tripura district,269281
tripura,2019,2,29942709.57518096,unakoti district,20264
tripura,2019,2,39594573.11367641,khowai district,27357
tripura,2019,2,91802336.89096056,sepahijala district,51675
tripura,2019,2,57253647.84893566,north tripura district,34750
tripura,2019,2,57168085.150431305,dhalai district,35446
tripura,2019,2,93657802.46878463,south tripura district,58687
tripura,2019,2,72233524.18215181,gomati district,44671
tripura,2019,2,400168803.61725503,west tripura district,259708
tripura,2019,3,37601399.539157376,unakoti district,24817
tripura,2019,3,48267493.19735643,khowai district,31061
tripura,2019,3,100769508.41196786,sepahijala district,64021
tripura,2019,3,71077675.08774427,north tripura district,49503
tripura,2019,3,71345910.41205536,dhalai district,44468
tripura,2019,3,99290824.56459549,south tripura district,66682
tripura,2019,3,87365263.29836246,gomati district,60249
tripura,2019,3,501659348.30598545,west tripura district,370916
tripura,2019,4,54063293.815416425,unakoti district,35536
tripura,2019,4,55953879.30109074,khowai district,35979
tripura,2019,4,126608014.74795961,sepahijala district,73165
tripura,2019,4,90362263.29445888,north tripura district,61226
tripura,2019,4,79988122.4279602,dhalai district,52188
tripura,2019,4,115116709.40717971,south tripura district,76273
tripura,2019,4,107373443.70576558,gomati district,72919
tripura,2019,4,585934433.558359,west tripura district,394538
tripura,2020,1,65629411.24942416,unakoti district,37292
tripura,2020,1,73376986.42934099,khowai district,43027
tripura,2020,1,153302286.84263223,sepahijala district,82186
tripura,2020,1,109976480.50529519,north tripura district,71460
tripura,2020,1,99410788.98253483,dhalai district,61425
tripura,2020,1,155003031.67681992,south tripura district,89869
tripura,2020,1,136218979.95952815,gomati district,77355
tripura,2020,1,795860840.742927,west tripura district,461888
tripura,2020,2,78087527.62381232,unakoti district,51385
tripura,2020,2,87108349.82516634,khowai district,57871
tripura,2020,2,189445992.22517106,sepahijala district,113723
tripura,2020,2,142793248.50751278,north tripura district,101129
tripura,2020,2,139760407.46690515,dhalai district,91473
tripura,2020,2,209028177.93741143,south tripura district,120386
tripura,2020,2,143272330.02195236,gomati district,94532
tripura,2020,2,779679849.9780351,west tripura district,422021
tripura,2020,3,118957916.52995977,unakoti district,63441
tripura,2020,3,129761070.16067821,khowai district,72823
tripura,2020,3,269350118.6330105,sepahijala district,144693
tripura,2020,3,207965073.7559021,north tripura district,126884
tripura,2020,3,192403601.42055285,dhalai district,114616
tripura,2020,3,270869695.8170734,south tripura district,151881
tripura,2020,3,214785928.09740338,gomati district,121329
tripura,2020,3,937726111.8013046,west tripura district,522218
tripura,2020,4,156226431.56807107,unakoti district,77102
tripura,2020,4,156613600.32324535,khowai district,83899
tripura,2020,4,336834539.2035086,sepahijala district,165182
tripura,2020,4,307732518.799576,north tripura district,164023
tripura,2020,4,266253033.05323905,dhalai district,137188
tripura,2020,4,347232002.6283551,south tripura district,182583
tripura,2020,4,291692706.480306,gomati district,149404
tripura,2020,4,1319546164.1650112,west tripura district,692509
tripura,2021,1,161256237.6246628,unakoti district,68925
tripura,2021,1,160906168.90000182,khowai district,71155
tripura,2021,1,365525453.40613097,sepahijala district,141426
tripura,2021,1,318074681.762841,north tripura district,143060
tripura,2021,1,274079611.2937597,dhalai district,116945
tripura,2021,1,357643996.07881093,south tripura district,150265
tripura,2021,1,295815100.00755715,gomati district,127271
tripura,2021,1,1402040320.719656,west tripura district,692376
tripura,2021,2,174170768.10130727,unakoti district,88092
tripura,2021,2,164265842.95334023,khowai district,81845
tripura,2021,2,361358159.019094,sepahijala district,166437
tripura,2021,2,351155989.2912202,north tripura district,176067
tripura,2021,2,278586073.4183272,dhalai district,138998
tripura,2021,2,365935947.9664031,south tripura district,171713
tripura,2021,2,309610328.7995062,gomati district,148554
tripura,2021,2,1463071251.4870775,west tripura district,772723
tripura,2021,3,228625158.42425585,unakoti district,105296
tripura,2021,3,181900029.39183187,khowai district,89061
tripura,2021,3,447581559.15148854,sepahijala district,195392
tripura,2021,3,454116633.31926054,north tripura district,210698
tripura,2021,3,368906160.1985531,dhalai district,167446
tripura,2021,3,414556972.4847057,south tripura district,186827
tripura,2021,3,372982272.5022316,gomati district,166441
tripura,2021,3,1895464982.709153,west tripura district,960039
tripura,2021,4,289484907.9042663,unakoti district,130201
tripura,2021,4,254808204.6481812,khowai district,111589
tripura,2021,4,570421104.1824098,sepahijala district,233920
tripura,2021,4,590088928.3209249,north tripura district,255959
tripura,2021,4,448039146.77420795,dhalai district,194907
tripura,2021,4,560735150.0701383,south tripura district,219422
tripura,2021,4,454492828.75278926,gomati district,200196
tripura,2021,4,2328859193.6465282,west tripura district,1174499
tripura,2022,1,349475550.5366119,unakoti district,148265
tripura,2022,1,289652618.573128,khowai district,124989
tripura,2022,1,636388326.2869308,sepahijala district,257586
tripura,2022,1,699778044.1822658,north tripura district,310764
tripura,2022,1,501758621.1580514,dhalai district,216216
tripura,2022,1,632737978.7888881,south tripura district,242720
tripura,2022,1,517368490.15875137,gomati district,230019
tripura,2022,1,2620170134.665219,west tripura district,1340631
tripura,2022,2,380245834.42516845,unakoti district,168534
tripura,2022,2,314663693.9199481,khowai district,147470
tripura,2022,2,703075146.3196069,sepahijala district,301211
tripura,2022,2,745615506.6452613,north tripura district,347933
tripura,2022,2,545900041.1491123,dhalai district,258585
tripura,2022,2,649809730.8825212,south tripura district,270412
tripura,2022,2,581885804.1766024,gomati district,269581
tripura,2022,2,2957075284.517075,west tripura district,1654938
tripura,2022,3,406385690.1014518,unakoti district,179593
tripura,2022,3,363263351.2108836,khowai district,164425
tripura,2022,3,818757042.968861,sepahijala district,358452
tripura,2022,3,829909312.3103282,north tripura district,400198
tripura,2022,3,618208457.2771137,dhalai district,287101
tripura,2022,3,682522212.5858632,south tripura district,286379
tripura,2022,3,612183432.8798862,gomati district,294377
tripura,2022,3,4317123305.576752,west tripura district,2286054
tripura,2022,4,653255260.7593155,unakoti district,292384
tripura,2022,4,374619180.93378747,khowai district,172992
tripura,2022,4,784953776.7829857,sepahijala district,352709
tripura,2022,4,940748505.5593312,north tripura district,460914
tripura,2022,4,592125895.8754389,dhalai district,289984
tripura,2022,4,743429832.5489745,south tripura district,318517
tripura,2022,4,606245959.1360532,gomati district,303790
tripura,2022,4,5757593406.558215,west tripura district,3006900
tripura,2023,1,792057910.0,unakoti district,402005
tripura,2023,1,713428034.0,khowai district,338828
tripura,2023,1,1338075480.0,sepahijala district,638722
tripura,2023,1,1687332816.0,north tripura district,871256
tripura,2023,1,1126256596.0,dhalai district,562193
tripura,2023,1,1375920795.0,south tripura district,608810
tripura,2023,1,1128168622.0,gomati district,562299
tripura,2023,1,5127042638.0,west tripura district,3134574
tripura,2023,2,831227345.0,unakoti district,461521
tripura,2023,2,676909626.0,khowai district,352685
tripura,2023,2,1434920521.0,sepahijala district,701484
tripura,2023,2,1775463127.0,north tripura district,999059
tripura,2023,2,1115111944.0,dhalai district,619543
tripura,2023,2,1363923736.0,south tripura district,670283
tripura,2023,2,1121816314.0,gomati district,620180
tripura,2023,2,5599757469.0,west tripura district,3504788
tripura,2023,3,920858022.0,unakoti district,520535
tripura,2023,3,741671406.0,khowai district,387244
tripura,2023,3,1544915373.0,sepahijala district,785302
tripura,2023,3,2000473161.0,north tripura district,1152369
tripura,2023,3,1252927674.0,dhalai district,710839
tripura,2023,3,1411825655.0,south tripura district,733436
tripura,2023,3,1217033650.0,gomati district,679723
tripura,2023,3,6159518389.0,west tripura district,4139314
uttar-pradesh,2018,1,86534576.5671038,amethi district,96408
uttar-pradesh,2018,1,95934878.04041217,siddharthnagar district,76809
uttar-pradesh,2018,1,61921892.865950845,auraiya district,65304
uttar-pradesh,2018,1,61975314.16828516,sambhal district,53722
uttar-pradesh,2018,1,550298919.9825964,kanpur nagar district,493390
uttar-pradesh,2018,1,227055506.8404816,aligarh district,194881
uttar-pradesh,2018,1,30113589.580414254,mahoba district,36881
uttar-pradesh,2018,1,1271848634.4136443,lucknow district,949749
uttar-pradesh,2018,1,59126397.10591884,sant kabeer nagar district,57222
uttar-pradesh,2018,1,51152501.99081381,hathras district,51845
uttar-pradesh,2018,1,50581911.540700175,budaun district,63143
uttar-pradesh,2018,1,214140867.64389312,moradabad district,144223
uttar-pradesh,2018,1,220348476.44727552,kushinagar district,216583
uttar-pradesh,2018,1,82062655.83083653,baghpat district,57482
uttar-pradesh,2018,1,80844329.2094227,shahjahanpur district,106997
uttar-pradesh,2018,1,174688164.73651978,muzaffarnagar district,141166
uttar-pradesh,2018,1,88818565.47490466,ambedkar nagar district,116711
uttar-pradesh,2018,1,66721477.051297665,bahraich district,74017
uttar-pradesh,2018,1,63496877.79661986,jalaun district,90820
uttar-pradesh,2018,1,67896658.68947415,rampur district,89298
uttar-pradesh,2018,1,179589107.95048663,ballia district,153366
uttar-pradesh,2018,1,17770174.11515287,shravasti district,17420
uttar-pradesh,2018,1,36239334.741878524,kasganj district,40039
uttar-pradesh,2018,1,534929627.35858226,varanasi district,573338
uttar-pradesh,2018,1,2065704006.9242067,gautam buddha nagar district,1387567
uttar-pradesh,2018,1,97389540.20849678,basti district,104079
uttar-pradesh,2018,1,62956282.66086191,shamli district,50512
uttar-pradesh,2018,1,120097062.46222375,maharajganj district,105577
uttar-pradesh,2018,1,71410064.15001303,etawah district,67994
uttar-pradesh,2018,1,46749490.71535074,etah district,41571
uttar-pradesh,2018,1,44150239.79604201,banda district,50935
uttar-pradesh,2018,1,165947956.49812108,bijnor district,142321
uttar-pradesh,2018,1,77897802.50321592,hardoi district,97252
uttar-pradesh,2018,1,46601180.186082475,balrampur district,32628
uttar-pradesh,2018,1,76524251.30942005,amroha district,72415
uttar-pradesh,2018,1,59744410.61462422,pilibhit district,83803
uttar-pradesh,2018,1,48645519.0242308,mainpuri district,66092
